SK_ID_CURR,CODE_GENDER,EXT_SOURCE_2,EXT_SOURCE_3,FLAG_OWN_REALTY,FLAG_PHONE,NAME_FAMILY_STATUS,FLAG_DOCUMENT_3,REG_CITY_NOT_WORK_CITY,FLAG_OWN_CAR,NAME_EDUCATION_TYPE,REGION_RATING_CLIENT_W_CITY,FLAG_WORK_PHONE,CNT_CHILDREN,prevapp_NFLAG_INSURED_ON_APPROVAL_max,OCCUPATION_TYPE
310798,M,0.5684736880323402,0.6674577419214722,Y,0,Civil marriage,0,0,N,Higher education,2,0,2,1.0,High skill tech staff
387205,F,0.4849342143343003,0.6296742509538716,Y,0,Married,1,0,Y,Secondary / secondary special,2,0,0,0.0,Managers
296099,F,0.7286637796031852,0.7352209993926424,Y,0,Married,1,0,N,Higher education,3,0,0,0.0,Core staff
417649,F,0.0977380860510366,0.7091891096653581,Y,0,Separated,0,0,N,Secondary / secondary special,2,0,0,1.0,
153239,F,0.5150859350860529,0.7338145369642702,Y,0,Single / not married,0,1,N,Secondary / secondary special,3,0,1,1.0,Waiters/barmen staff
407607,F,0.7078006438901627,0.6246146584503397,N,1,Married,1,0,N,Secondary / secondary special,2,1,0,0.0,Sales staff
259506,M,0.6835038851999318,0.5673792367572691,Y,0,Single / not married,0,0,N,Secondary / secondary special,2,0,0,0.0,
289534,F,0.5095404582583649,0.4258928980051529,N,0,Married,0,0,N,Secondary / secondary special,3,0,0,1.0,High skill tech staff
309709,F,0.5545890494050518,0.7076993447402619,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,0.0,
270190,M,0.6254119502859781,,Y,0,Married,1,0,Y,Secondary / secondary special,3,0,0,1.0,Laborers
320756,F,0.3679812406311805,0.5388627065779676,Y,0,Civil marriage,1,0,N,Secondary / secondary special,2,0,0,0.0,Core staff
143366,F,0.6266918093138552,0.6127042441012546,Y,0,Widow,1,0,N,Secondary / secondary special,1,0,3,1.0,Sales staff
279207,F,0.1901986685014857,0.7324033228040929,N,1,Married,1,0,N,Secondary / secondary special,2,1,1,1.0,Laborers
122157,F,0.7333848383572369,,Y,0,Widow,1,0,N,Secondary / secondary special,1,1,0,0.0,Laborers
242993,F,0.7053615345811417,0.7490217048463391,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,
147417,M,0.4277843018133049,,Y,0,Married,1,0,N,Secondary / secondary special,3,0,0,1.0,
368020,M,0.6174743892289859,0.4294236843421945,N,1,Married,0,0,Y,Higher education,2,1,0,1.0,Drivers
100981,F,0.2776667317418485,0.6956219298394389,N,1,Civil marriage,1,0,N,Secondary / secondary special,2,0,0,,
224308,F,0.6850109901296888,0.6347055309763198,Y,1,Single / not married,1,1,N,Higher education,2,1,0,0.0,Core staff
363780,F,0.5984954965225675,0.3589512285783967,Y,0,Civil marriage,1,0,N,Secondary / secondary special,2,0,0,0.0,Cooking staff
363774,M,0.2423015225072896,0.3876253444214701,N,1,Civil marriage,0,0,N,Secondary / secondary special,2,1,0,0.0,Low-skill Laborers
165162,M,0.5045338157158507,0.5673792367572691,Y,0,Married,1,1,Y,Secondary / secondary special,2,0,3,0.0,
289893,F,0.7083159564023962,0.5370699579791587,N,1,Married,1,0,N,Higher education,2,0,0,0.0,Accountants
150091,M,0.573829820811528,0.191821602413606,Y,0,Married,1,0,Y,Incomplete higher,3,0,0,0.0,Sales staff
342736,F,0.7399512752339351,0.6610235391308081,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,0.0,
291235,F,0.2944507558646295,0.6738300778602003,N,0,Civil marriage,1,1,N,Secondary / secondary special,3,1,1,0.0,Sales staff
426361,F,0.5317382171189948,,Y,0,Married,1,0,Y,Higher education,2,0,0,0.0,Laborers
149521,M,0.6663841162557979,0.6594055320683344,N,0,Married,1,0,Y,Secondary / secondary special,2,1,0,1.0,
350113,F,0.063151380397349,0.6512602186973006,N,0,Married,1,0,N,Secondary / secondary special,2,0,0,0.0,Laborers
218068,F,0.7009295042510659,,Y,0,Married,0,0,N,Secondary / secondary special,2,0,0,1.0,
146602,F,0.4984875580677159,0.524496446363472,N,0,Married,1,0,N,Secondary / secondary special,2,0,1,1.0,Sales staff
365930,M,0.7147342776768095,0.6956219298394389,Y,1,Married,1,0,Y,Higher education,2,0,2,1.0,
292689,M,0.6986370633004381,0.8537314319896884,N,1,Civil marriage,1,0,Y,Secondary / secondary special,2,0,0,1.0,Laborers
377102,M,0.5902024952177423,0.622922000268356,N,0,Single / not married,1,0,N,Secondary / secondary special,2,1,0,1.0,Laborers
252839,F,0.4602812802363465,,Y,1,Married,1,0,N,Incomplete higher,2,1,0,1.0,Sales staff
154776,F,0.6995984401805552,0.3139166772114369,Y,1,Married,1,0,N,Secondary / secondary special,2,0,3,1.0,Core staff
386859,M,0.552930116267118,0.2567055724393002,N,1,Married,1,0,N,Secondary / secondary special,2,0,0,0.0,Laborers
233157,F,0.5857312876053761,0.3360615207658242,Y,1,Married,1,0,N,Secondary / secondary special,2,0,1,1.0,
167261,F,0.0757583276118564,0.8128226070575616,Y,0,Married,0,1,Y,Secondary / secondary special,2,0,0,1.0,Laborers
255443,M,0.4202594693565671,0.7076993447402619,Y,0,Civil marriage,1,0,Y,Secondary / secondary special,3,0,0,1.0,Security staff
258749,M,0.1284566352993242,0.4507472818545589,N,0,Married,0,0,Y,Secondary / secondary special,2,0,0,1.0,Laborers
415396,F,0.582703573315077,0.6363761710860439,N,0,Married,1,1,N,Secondary / secondary special,1,0,0,1.0,Accountants
120749,F,0.7243143568954238,0.4776491548517548,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,0.0,
441469,M,0.6071967855528649,0.0963186927645401,Y,0,Married,0,1,Y,Higher education,2,0,0,0.0,Core staff
168755,F,0.6513311486747944,,Y,1,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,Core staff
149905,M,0.2265988359266469,0.3001077565791181,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,
212084,F,0.7231600866535602,0.5884877883422673,N,0,Married,1,0,Y,Higher education,2,0,0,0.0,Managers
185395,F,0.7230112140153458,0.4543210601605785,N,0,Married,0,0,N,Secondary / secondary special,1,0,0,1.0,
169180,M,0.0261771146723509,0.7062051096536562,Y,0,Married,0,0,N,Secondary / secondary special,3,0,0,0.0,
382481,F,0.1584186326326113,0.4794489811780563,Y,1,Married,1,0,N,Secondary / secondary special,3,0,1,1.0,Core staff
449860,F,0.5165769002267592,0.7194907850918436,Y,0,Married,1,0,N,Secondary / secondary special,3,0,0,1.0,
308843,M,0.3938765245054669,0.1359510441732951,N,0,Married,1,1,N,Secondary / secondary special,2,1,0,1.0,
421527,F,0.570355582274785,0.5388627065779676,Y,1,Separated,0,0,Y,Higher education,1,0,0,0.0,
199033,F,0.368830972368258,0.1704461230452281,Y,0,Married,0,0,N,Secondary / secondary special,3,0,0,0.0,
416373,F,0.1651343366669437,0.4382813743111921,Y,0,Married,0,0,Y,Higher education,2,0,0,1.0,Laborers
438161,F,0.1631870354642708,,Y,0,Married,1,0,Y,Secondary / secondary special,2,0,0,0.0,Sales staff
248277,F,0.4554177922703492,0.0749592808990468,N,0,Married,1,0,Y,Incomplete higher,3,0,0,1.0,Accountants
227667,F,0.7607910514878795,0.7862666146611379,Y,1,Separated,1,0,N,Higher education,2,0,0,0.0,Sales staff
372487,M,0.5038395687665471,,Y,0,Married,0,0,N,Secondary / secondary special,2,0,0,0.0,Laborers
226142,F,0.7760789840695606,,Y,0,Single / not married,1,0,N,Secondary / secondary special,2,0,0,1.0,
214538,F,0.7327301301036174,0.3622772470384314,N,0,Separated,0,0,N,Higher education,2,1,0,0.0,Managers
285790,F,0.2652563401861944,0.6986675550534175,Y,0,Single / not married,0,1,N,Higher education,2,0,1,1.0,
189354,F,0.646613633195247,0.213966852261798,Y,1,Civil marriage,1,1,N,Incomplete higher,2,1,0,0.0,Core staff
168185,F,0.5785289745004805,0.7136313997323308,Y,1,Married,0,0,Y,Secondary / secondary special,1,0,1,1.0,
114470,M,0.2546229746147212,,Y,1,Married,0,0,N,Secondary / secondary special,2,0,0,1.0,
267593,F,0.5526003495153319,0.6594055320683344,Y,0,Civil marriage,0,0,Y,Secondary / secondary special,2,0,0,0.0,
175502,M,0.4719642786037315,0.3031463744186309,Y,0,Married,1,0,Y,Secondary / secondary special,2,0,1,1.0,Managers
213541,M,0.7422965463134952,0.3409064264152384,N,1,Civil marriage,1,1,N,Higher education,1,1,0,1.0,Managers
152490,M,0.7248424000794655,0.7636399214572418,Y,0,Separated,1,0,Y,Higher education,2,0,1,0.0,Managers
404681,F,0.6077338636768926,0.6594055320683344,N,0,Married,0,0,N,Higher education,2,0,0,,
280734,F,0.2080185272376116,0.3791004853998145,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,Laborers
174235,F,0.54018418209594,,Y,0,Single / not married,1,1,N,Secondary / secondary special,2,0,0,0.0,Sales staff
384345,F,0.5793765369992282,,Y,0,Widow,1,0,N,Secondary / secondary special,2,1,0,1.0,Cooking staff
200774,M,0.6545471888011264,,N,0,Single / not married,0,0,N,Higher education,1,0,0,,
187152,F,0.1942664499695638,0.6626377922738201,N,0,Married,1,0,N,Secondary / secondary special,3,1,0,0.0,Medicine staff
379431,F,0.5922477532172029,0.7435593141311444,Y,0,Civil marriage,1,0,N,Secondary / secondary special,3,0,0,1.0,Security staff
341999,F,0.5597847515476756,0.2418614865234661,Y,1,Married,0,0,N,Secondary / secondary special,2,1,0,1.0,Laborers
188728,F,0.1716252609605423,,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,0.0,
230081,F,0.3558822018600519,0.3723336657058204,N,1,Married,1,0,N,Secondary / secondary special,2,0,0,0.0,
310319,F,0.7165498811749781,,Y,0,Married,1,0,Y,Secondary / secondary special,2,0,2,0.0,Sales staff
225989,F,0.582570634209491,,Y,0,Widow,0,0,N,Secondary / secondary special,3,0,0,1.0,
384518,F,0.2653117484731741,0.6058362647264226,Y,0,Single / not married,1,0,N,Secondary / secondary special,2,0,0,0.0,Laborers
235670,M,0.5911488855288407,0.1566398270314114,Y,1,Married,1,1,Y,Incomplete higher,2,0,0,1.0,Core staff
394407,F,0.5983903969919927,0.3139166772114369,Y,1,Married,0,0,N,Secondary / secondary special,2,0,0,1.0,
377986,M,0.64648370453538,,Y,0,Civil marriage,0,0,Y,Secondary / secondary special,2,1,0,0.0,Drivers
203333,F,0.6969585355315039,0.8256357449717892,N,0,Widow,1,0,N,Secondary / secondary special,1,0,0,1.0,
205350,F,0.6096558117979883,,Y,0,Single / not married,0,0,N,Secondary / secondary special,2,0,0,1.0,
154278,F,0.6382754180124531,,Y,1,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,Sales staff
355334,M,0.4692021636676653,0.5531646987710016,N,1,Single / not married,1,0,Y,Secondary / secondary special,2,0,0,0.0,
397757,F,0.696376277099052,0.6512602186973006,N,0,Civil marriage,1,1,N,Secondary / secondary special,3,0,0,1.0,Security staff
200809,F,0.7522199112203871,0.5849900404894085,Y,1,Married,0,0,Y,Higher education,1,0,0,0.0,Core staff
271481,F,0.1596792335026377,0.5280927512030451,Y,0,Married,0,0,N,Secondary / secondary special,2,0,0,1.0,
406442,F,0.5714644684197617,0.2925880073368475,Y,1,Married,0,0,N,Higher education,2,0,2,0.0,Accountants
260263,F,0.3570208986770086,,Y,0,Single / not married,0,0,N,Secondary / secondary special,3,0,2,0.0,Security staff
223000,F,0.6368352777604946,0.1694287272664794,N,0,Civil marriage,1,0,Y,Secondary / secondary special,2,0,1,0.0,Sales staff
165357,M,0.2825612942768681,0.524496446363472,Y,1,Married,0,0,N,Higher education,2,0,0,1.0,
386519,M,0.5830385265061757,0.3740208032583212,Y,0,Civil marriage,1,0,Y,Secondary / secondary special,2,0,0,1.0,Core staff
392553,F,0.6897148596840477,0.1895952597360396,N,0,Married,1,0,Y,Secondary / secondary special,2,0,1,0.0,Laborers
324574,F,0.1621921059592286,0.7544061731797895,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,
356736,F,0.1427531014481058,0.2445163919946749,Y,0,Married,1,0,Y,Higher education,2,0,1,0.0,Laborers
217203,M,0.6709913147434311,0.3425288720742255,N,0,Married,0,0,Y,Higher education,2,0,0,0.0,Core staff
286701,M,0.3730712988655967,0.6279908192952864,N,1,Married,1,0,Y,Secondary / secondary special,2,1,0,0.0,Drivers
144306,M,0.4444209722170531,,Y,0,Single / not married,1,0,N,Secondary / secondary special,3,0,0,0.0,Laborers
422505,F,0.7011678200111248,0.807273923277881,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,
281842,F,0.2571253090842532,0.8599241760145402,Y,1,Married,1,0,N,Secondary / secondary special,2,0,1,0.0,
319350,M,0.5628701456753591,0.3392876999089139,Y,0,Married,1,0,N,Secondary / secondary special,2,1,0,0.0,Laborers
109627,F,0.2297606160357313,,N,1,Married,1,0,Y,Higher education,2,0,1,0.0,Core staff
326718,F,0.3994080406689359,0.5028782772082183,Y,0,Single / not married,1,0,N,Secondary / secondary special,2,0,1,1.0,Core staff
444035,M,0.5641610273170848,0.6296742509538716,N,0,Married,1,1,Y,Secondary / secondary special,2,0,0,1.0,Drivers
111089,M,0.6559797117067983,0.5064842396679806,Y,0,Married,1,0,N,Higher education,1,0,2,0.0,Managers
405835,F,0.6601866296081499,0.4884551844437485,Y,0,Civil marriage,1,0,Y,Higher education,2,0,0,1.0,Core staff
382575,M,0.5518433332600051,0.6785676886853644,Y,0,Married,0,0,N,Secondary / secondary special,3,0,2,0.0,Laborers
238622,M,0.5554855581115821,0.4014074137749511,Y,0,Married,0,1,Y,Higher education,2,1,1,0.0,Managers
163791,M,0.7458817357105318,0.6879328378491735,Y,0,Married,1,0,Y,Secondary / secondary special,2,0,0,0.0,Drivers
146294,M,0.6971801821912624,0.5762088360175724,N,0,Single / not married,1,1,Y,Secondary / secondary special,2,1,1,1.0,Laborers
313033,F,0.5405589386336959,0.4561097392782771,Y,0,Married,1,0,Y,Secondary / secondary special,3,0,2,1.0,Core staff
161348,F,0.4862014767323722,0.7380196196295241,Y,1,Married,1,1,Y,Secondary / secondary special,2,0,0,1.0,Laborers
306088,F,0.6379623346696226,,N,0,Widow,1,0,N,Secondary / secondary special,2,0,0,1.0,
271968,F,0.7024766061123361,,Y,0,Married,0,0,N,Secondary / secondary special,1,0,0,0.0,Sales staff
293633,M,0.3740538221675581,0.3606125659189888,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,0.0,Security staff
436800,M,0.6580444546342165,0.7016957740576931,Y,0,Married,0,0,Y,Secondary / secondary special,2,0,0,1.0,Drivers
121818,M,0.7655378128457244,,Y,1,Married,0,0,Y,Secondary / secondary special,1,0,0,0.0,Core staff
442930,F,0.6146658455744086,0.6848276586890367,Y,0,Civil marriage,1,0,N,Higher education,2,0,1,0.0,
196629,F,0.3844420779834972,0.6075573001388961,Y,0,Married,1,0,Y,Higher education,2,0,1,,Accountants
384340,F,0.4109599352181685,0.4992720153045617,Y,0,Separated,1,0,N,Secondary / secondary special,2,1,0,1.0,Laborers
364935,M,0.3075945638155924,,Y,0,Married,1,1,N,Secondary / secondary special,2,0,0,1.0,Drivers
359510,F,0.5654832789267705,0.5744466170995097,Y,1,Civil marriage,1,0,N,Secondary / secondary special,2,1,1,0.0,Laborers
339147,F,0.5934617737342018,0.1777040724853336,Y,0,Married,0,0,N,Higher education,2,0,0,0.0,Managers
195465,F,0.7861940125702578,0.5442347412142162,N,0,Married,1,0,N,Higher education,2,0,1,,Accountants
148589,F,0.6257448832046623,0.6263042766749393,Y,0,Married,0,1,N,Higher education,2,0,0,0.0,Laborers
115593,M,0.2802045020720828,0.7544061731797895,N,0,Married,1,1,N,Secondary / secondary special,3,1,3,0.0,Security staff
186692,M,0.4760151674992452,0.1309471529360181,Y,0,Married,0,0,Y,Secondary / secondary special,2,0,0,1.0,
277781,F,0.7451141798816199,,Y,0,Single / not married,0,0,N,Higher education,1,0,0,0.0,Core staff
231248,F,0.6139145636731258,,Y,1,Widow,1,0,N,Secondary / secondary special,2,0,0,1.0,Sales staff
276933,M,0.6725439038369067,,Y,0,Married,1,0,N,Secondary / secondary special,2,1,0,1.0,Laborers
334683,F,0.6848127841403621,0.2567055724393002,Y,0,Married,1,1,Y,Secondary / secondary special,2,1,0,,
274119,F,0.7461924725118102,0.6971469077844458,Y,1,Widow,1,0,N,Higher education,2,0,0,1.0,
127186,F,0.6461787869792647,0.5673792367572691,Y,0,Married,1,0,N,Secondary / secondary special,2,0,2,0.0,Core staff
108293,F,0.5228103282268427,0.4722533429586386,Y,1,Married,0,0,N,Higher education,2,1,1,0.0,
145672,M,0.463531495951355,0.2044226253763287,Y,0,Married,1,0,N,Secondary / secondary special,2,1,1,0.0,Laborers
184346,F,0.2764578394139427,,N,0,Single / not married,1,1,N,Higher education,2,0,0,0.0,Sales staff
285759,M,0.50751829827194,0.6380435278721609,Y,0,Married,1,0,Y,Secondary / secondary special,2,0,3,1.0,High skill tech staff
202533,F,0.0575701801760681,0.6296742509538716,N,0,Separated,1,0,N,Secondary / secondary special,2,0,0,0.0,
107110,F,0.6057720159543489,,N,0,Separated,0,0,N,Higher education,2,0,0,0.0,
245299,F,0.7626366730570259,,Y,0,Married,1,0,Y,Higher education,1,0,0,1.0,Core staff
452729,M,0.7213351962093278,0.0729831556556651,Y,1,Civil marriage,0,0,Y,Incomplete higher,1,1,0,0.0,Core staff
379400,M,0.5737389074369389,0.213966852261798,N,1,Married,1,0,N,Higher education,2,0,0,1.0,Core staff
385548,F,0.6694011077947213,0.0715326762805274,Y,1,Married,1,1,N,Secondary / secondary special,2,0,0,1.0,Sales staff
427648,F,0.7325416590199249,,Y,0,Married,1,0,N,Higher education,2,0,2,1.0,Core staff
159136,F,0.7648384399503342,,N,0,Married,0,0,N,Higher education,2,1,1,,
369013,M,0.5908528803677146,0.7091891096653581,N,0,Married,1,0,Y,Secondary / secondary special,2,0,2,1.0,Drivers
385807,F,0.0887619377448496,0.6940926425266661,Y,1,Married,1,0,N,Secondary / secondary special,3,1,0,0.0,Core staff
414946,F,0.2337199577443111,,N,0,Single / not married,1,0,N,Secondary / secondary special,3,1,0,0.0,Laborers
365179,F,0.4531734125358362,0.5567274263630174,Y,0,Separated,1,0,N,Secondary / secondary special,2,0,0,1.0,Accountants
348432,F,0.6118392569182132,0.5919766183185521,Y,0,Married,1,1,N,Secondary / secondary special,2,0,1,0.0,Medicine staff
114436,F,0.3220742560309172,,Y,1,Married,1,0,N,Secondary / secondary special,2,1,0,0.0,Laborers
377999,F,0.6563842573402365,0.5316861425197883,Y,1,Married,1,0,Y,Secondary / secondary special,2,0,0,0.0,
445630,M,0.5545782459173029,0.6212263380626669,Y,0,Married,1,1,Y,Secondary / secondary special,2,0,0,1.0,
256420,M,0.6427817418614312,0.633031641417419,N,1,Single / not married,1,0,N,Secondary / secondary special,1,0,0,0.0,High skill tech staff
277230,F,0.4641786567205183,0.4992720153045617,N,0,Married,1,0,N,Secondary / secondary special,3,0,0,0.0,Waiters/barmen staff
126851,F,0.6002178304487988,,N,0,Married,1,0,N,Secondary / secondary special,2,1,0,0.0,Managers
220533,F,0.6840051083511046,0.5370699579791587,Y,0,Civil marriage,1,1,N,Secondary / secondary special,2,0,3,0.0,
368028,F,0.1577637620197302,,N,0,Married,1,1,N,Incomplete higher,2,0,2,0.0,Core staff
436011,F,0.4769206617619479,0.5762088360175724,N,0,Married,1,0,N,Secondary / secondary special,2,0,1,0.0,Private service staff
365507,M,0.649252456485641,0.7121551551910698,Y,0,Married,0,0,N,Higher education,2,0,0,1.0,
410412,F,0.7184646521550515,0.1664055461839363,Y,0,Married,1,1,N,Higher education,1,0,0,1.0,Private service staff
430883,F,0.5108956813077621,0.6430255641096323,Y,0,Married,1,1,N,Secondary / secondary special,2,0,1,0.0,Sales staff
396848,M,0.5520650559170411,,Y,0,Married,0,0,Y,Higher education,2,0,1,,Managers
328008,F,0.3124592963152979,,N,1,Widow,0,0,N,Secondary / secondary special,3,0,0,1.0,
106448,F,0.6502825705172081,0.4578995512067301,Y,1,Married,0,0,N,Secondary / secondary special,2,0,0,0.0,
374094,M,0.2701820468941417,0.6161216908872079,Y,1,Married,1,1,Y,Secondary / secondary special,2,0,1,1.0,Security staff
353644,F,0.1357688446780615,0.7922644738669378,Y,1,Married,0,0,N,Secondary / secondary special,2,0,0,0.0,
348309,F,0.7525865503759442,0.5136937663039473,N,0,Civil marriage,1,0,Y,Secondary / secondary special,1,1,1,0.0,
188761,F,0.6555996274034385,0.3217352821966848,N,0,Widow,1,0,N,Secondary / secondary special,2,0,0,1.0,Sales staff
213200,M,0.2714818997085077,,N,0,Single / not married,1,1,N,Secondary / secondary special,2,0,0,1.0,Low-skill Laborers
187232,M,0.6410627016757583,0.3441550073724169,Y,0,Married,0,1,N,Secondary / secondary special,2,0,0,1.0,
256468,F,0.3643271595509015,0.6722428897082422,Y,0,Married,1,1,N,Higher education,3,0,0,1.0,
101480,M,0.6573897028932859,,Y,0,Civil marriage,1,1,Y,Secondary / secondary special,2,1,0,0.0,Drivers
167803,M,0.5292545918407857,0.7238369900414456,Y,0,Married,0,0,N,Secondary / secondary special,3,0,1,0.0,
108531,M,0.4045491242329184,0.7352209993926424,Y,0,Married,1,0,Y,Higher education,2,0,0,,Laborers
307502,M,0.4897802123252981,,N,0,Single / not married,0,0,N,Higher education,3,0,0,0.0,
199802,F,0.4663276484272566,0.7801436381572275,N,0,Civil marriage,0,1,Y,Higher education,2,0,0,1.0,Core staff
316691,M,0.2001585353783682,0.6363761710860439,Y,0,Married,0,0,N,Higher education,3,0,0,1.0,
204650,F,0.5316184281948866,,Y,0,Married,1,0,N,Secondary / secondary special,3,0,0,1.0,Sales staff
353066,M,0.5870413023050131,0.746300213050371,Y,1,Civil marriage,1,1,Y,Secondary / secondary special,3,0,0,1.0,Laborers
257633,F,0.1371163814689735,0.1139223962922108,Y,0,Married,1,0,Y,Secondary / secondary special,2,0,2,1.0,
348684,F,0.4429744227982576,0.4170996682522097,Y,1,Separated,1,0,N,Secondary / secondary special,2,0,0,1.0,Sales staff
409998,M,0.2413352937583348,0.3656165070113335,N,1,Single / not married,0,0,Y,Higher education,1,1,0,1.0,
243808,M,0.5333985442626172,0.7688075728291359,N,1,Married,1,0,Y,Secondary / secondary special,2,1,0,0.0,Laborers
384733,F,0.3047284559904886,0.4668640059537032,N,0,Single / not married,0,0,N,Higher education,3,0,1,,Accountants
366770,F,0.1066554876993128,,N,0,Single / not married,1,0,Y,Secondary / secondary special,2,0,2,0.0,Cooking staff
396743,F,0.6434292011805998,0.5937175866150576,Y,0,Married,1,0,N,Secondary / secondary special,1,0,0,1.0,
268956,F,0.6696381937384738,0.7338145369642702,Y,0,Separated,1,0,N,Secondary / secondary special,2,0,0,1.0,Laborers
217854,F,0.638759960582235,0.746300213050371,N,0,Married,1,0,N,Higher education,2,0,0,,
144302,F,0.5971442813126849,0.1293142889822697,N,1,Married,1,0,Y,Secondary / secondary special,2,1,0,1.0,Managers
383822,M,0.623216763288328,0.8425892767430772,Y,0,Civil marriage,0,0,N,Higher education,2,0,0,0.0,Managers
312360,F,0.6158460658997459,0.7713615919194317,N,0,Married,1,0,N,Higher education,2,0,0,0.0,Accountants
118534,M,0.4547507904976845,0.511891801533151,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,
340950,M,0.5254555895460647,,Y,1,Married,1,0,N,Lower secondary,2,0,2,0.0,Laborers
292716,M,0.7593434536963949,0.4794489811780563,Y,0,Married,0,0,Y,Higher education,1,0,0,0.0,Laborers
231218,F,0.6421538610271655,0.4507472818545589,Y,0,Married,1,1,N,Secondary / secondary special,2,0,1,1.0,Medicine staff
150355,M,0.7006176962220146,,Y,0,Married,1,1,Y,Secondary / secondary special,2,0,1,1.0,High skill tech staff
393758,M,0.3828907943872527,0.6690566947824041,N,0,Married,0,0,Y,Secondary / secondary special,3,0,0,0.0,Laborers
418303,F,0.7714819279709655,,N,0,Married,1,0,N,Secondary / secondary special,2,0,1,0.0,Medicine staff
114623,M,0.1922243598134042,,Y,1,Married,0,1,Y,Secondary / secondary special,2,1,0,1.0,Sales staff
193553,M,0.5573530174834337,0.6313545365850379,N,0,Married,1,1,Y,Secondary / secondary special,3,1,3,1.0,Drivers
301928,M,0.1596792335026377,0.4992720153045617,N,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,Low-skill Laborers
433507,F,0.3578596516621369,,Y,0,Single / not married,1,0,N,Secondary / secondary special,2,0,0,0.0,Laborers
315743,M,0.7655849096254671,,Y,0,Married,1,1,Y,Higher education,2,1,2,1.0,Laborers
240003,F,,0.7838324335199619,N,0,Widow,0,0,N,Secondary / secondary special,2,0,0,1.0,
278989,F,0.1265131917615833,0.6430255641096323,N,0,Widow,1,0,N,Secondary / secondary special,3,0,0,0.0,
208283,F,0.6248790107959193,0.6363761710860439,Y,0,Married,1,1,N,Secondary / secondary special,3,0,0,1.0,Medicine staff
285926,F,0.6640514037743322,0.7517237147741489,Y,1,Married,1,1,N,Secondary / secondary special,2,1,0,1.0,Laborers
100994,F,0.5169536919008609,0.6738300778602003,N,0,Single / not married,1,0,N,Secondary / secondary special,2,0,0,1.0,Laborers
316663,F,0.4724438786024805,0.7136313997323308,Y,0,Married,1,0,N,Higher education,3,1,1,0.0,Core staff
168853,M,0.2841643525025325,0.4365064990977374,Y,0,Married,0,0,Y,Higher education,2,0,1,0.0,Managers
109904,M,0.5585557559249622,0.7062051096536562,Y,0,Married,1,0,N,Secondary / secondary special,2,0,1,0.0,Laborers
125421,F,0.6685536701718019,,Y,0,Separated,1,0,N,Higher education,1,0,1,0.0,Laborers
269353,F,0.2649112705413186,0.1168672659157136,N,0,Civil marriage,1,1,N,Secondary / secondary special,2,0,1,0.0,Core staff
441149,F,0.7484923548170762,0.8193176922872417,Y,0,Widow,1,1,N,Secondary / secondary special,1,0,0,1.0,Cooking staff
231010,F,0.661216084063734,0.5638350489514956,Y,0,Civil marriage,1,0,Y,Higher education,2,0,0,1.0,Core staff
383281,F,0.6324086956479008,0.5814837058057234,Y,0,Civil marriage,1,1,N,Secondary / secondary special,2,0,0,1.0,Laborers
422418,F,0.5972389672483598,0.1117563710719636,N,1,Separated,1,0,Y,Secondary / secondary special,1,1,1,1.0,Laborers
291962,F,0.1240901814633538,,Y,0,Separated,1,0,N,Secondary / secondary special,2,0,0,1.0,
194238,F,0.7220906128602731,0.3280631605201915,Y,0,Married,0,1,N,Higher education,2,1,1,0.0,IT staff
225485,F,0.4562422753779539,0.5919766183185521,N,0,Married,1,0,N,Secondary / secondary special,2,0,0,,Laborers
218208,F,0.5182586591513018,0.4632753280912678,Y,0,Married,1,0,N,Higher education,2,0,0,1.0,Accountants
215274,M,0.5624181349133656,0.7151031019926098,Y,1,Married,0,0,N,Higher education,2,0,2,0.0,
334181,M,0.5992046810801049,0.3328505641648731,N,0,Single / not married,1,0,Y,Secondary / secondary special,2,0,0,1.0,Laborers
344151,M,0.5196780053906226,0.5100895276257282,N,1,Married,0,0,Y,Secondary / secondary special,2,0,2,1.0,
359096,F,0.4498212609518522,0.5549467685334323,Y,0,Married,1,1,N,Secondary / secondary special,2,0,0,,Laborers
354926,F,0.7949511260811367,0.6075573001388961,Y,1,Married,1,0,N,Secondary / secondary special,2,1,0,1.0,Sales staff
416764,F,0.7213923356569986,0.5567274263630174,Y,0,Married,1,0,N,Secondary / secondary special,2,0,1,1.0,Sales staff
345617,F,0.6575669882034132,0.6879328378491735,N,0,Married,1,0,N,Secondary / secondary special,2,0,0,0.0,
332653,F,0.6222149341261056,0.5744466170995097,N,0,Married,1,0,Y,Secondary / secondary special,2,0,1,0.0,Laborers
